role,title,company,city_clean,region,country,job_count
Data Engineer,"Senior Staff Forward Deployed Engineer, GenAI, Google Cloud",Google Germany GmbH,München,,Germany,1
Data Engineer,Senior Process Engineer for Process and Logistics Simulation (m/f/d),exyte Management GmbH,Stuttgart,,Germany,1
Data Engineer,"(Senior) Power Electronics Engineer, Medium Voltage (m/f/d)",Tesla Germany GmbH,Freiburg Im Breisgau,,Germany,1
Data Engineer,Principal Machine Learning Engineer - ZMS (all genders),Zalando SE,Berlin,,Germany,1
Data Engineer,Working Student – QA Test Engineer (Embedded und Cloud) (d/f/m) - Digital Transformation,TK Elevator GmbH,Düsseldorf,,Germany,1
Data Engineer,ECAD Software Engineer - PCB/EDM Design - EDA - m/f/d,Siemens AG,München,,Germany,1
Data Engineer,Senior Embedded Software / Firmware Engineer - Power Electronics (m/f/d),Tesla Germany GmbH,Freiburg Im Breisgau,,Germany,1
Data Engineer,Senior Network Engineer (all genders) - Network (Datacenter & Connectivity),Merck KGaA,Weiterstadt,,Germany,1
Data Engineer,(Senior) High-Voltage Distribution Test Engineer (m/f/d),Tesla Germany GmbH,Berlin,,Germany,1
Data Engineer,Senior Embedded Linux Software Engineer - Connected Systems (m/f/d),Liebherr-International Deutschland GmbH,Ulm,Donau,Germany,1
Data Engineer,Research Engineer - Training Large Behavior Models with Reinforcement Learning (EG1... / REF283489S,Robert Bosch GmbH,Renningen,,Germany,1
Data Engineer,Analog Mixed-Signal Modeling Software Engineer (m/f/d) #200656891,Apple Technology Engineering B.V. & Co. KG,München,,Germany,1
Data Engineer,Regulatory & Sustainability Engineer (m/f/d) - Parental leave cover – fixed term: 2 years,Techtronic Industries ELC GmbH,Winnenden,Württemberg,Germany,1
Data Engineer,(Senior) AI-Native Software Engineer / .NET Architect (m/w/d),Institutional Investment Group GmbH,Frankfurt Am Main,,Germany,1
Data Engineer,"Senior Software Engineer, Agentic AI for Automotive (f/m/d)",BMW AG,München,,Germany,1
Data Engineer,Senior Device Development Engineer for active medical implants (all genders),Merck KGaA,Darmstadt,,Germany,1
Data Engineer,Siemens Energy Graduate Program - Engineer in Offshore Automation (m/f/d),Siemens Energy Global GmbH & Co. KG,Hamburg,,Germany,1
Data Engineer,(Senior) Software Engineer C++ – Intelligent Device Management  (m|f|d),Miltenyi Biotec B.V. & Co. KG,Bergisch Gladbach,,Germany,1
Data Engineer,Systems & Instrumentation Field Service Engineer (S&I),Baker Hughes INTEQ GmbH,Hürth,Rheinland,Germany,1
Data Engineer,Senior SOAR Software Engineer im Security Operations Center (SOC),Deutsche Rentenversicherung Bund,Würzburg,,Germany,1
Data Engineer,Experienced AI/ML-Ops Engineer for the foundational architecture of our AI Platform (m/f/d),Media-Saturn Deutschland GmbH,Ingolstadt,Donau,Germany,1
Data Engineer,"Sr Compliance Design Engineer, Energy and Charging, EMEA (m/w/d)",Tesla Germany GmbH,Freiburg Im Breisgau,,Germany,1
Data Engineer,Senior System Engineer (m/f/d) for European Space-based Defence Projects,OHB-System AG,Bremen,,Germany,1
Data Engineer,Supplier Quality and Development Engineer (f/m/d) - Machining Processes,Siemens Energy Global GmbH & Co. KG,Berlin,,Germany,1
Data Engineer,Senior Backend Engineer – ASIC / Physical Design (all genders),Fraunhofer-Gesellschaft e.V. Zentrale München,Erlangen,,Germany,1
Data Engineer,"Platform Engineer IAM - SAP Governance, Risk und Compliance (f/m/d)",E.ON Digital Technology GmbH,Essen,Ruhr,Germany,1
Data Engineer,VIE Study Engineer (d/f/m) – Simulation & Artificial Intelligence (AI),Airbus Defence and Space GmbH,Immenstaad Am Bodensee,,Germany,1
Data Engineer,Senior AI Software Engineer m/f/x (LLM & RAG Systems) 1540,Nash Technologies Germany GmbH,Böblingen,,Germany,1
Data Engineer,(Senior) DevOps Systemarchitekt - Virtualisierung & Cloud-Plattform (m/w/d),Akkodis Germany Tech Experts GmbH,Hamburg,,Germany,1
Data Engineer,Research Engineer für GenAI mit Fokus auf Post-Training und Agentic AI (all genders),Fraunhofer-Gesellschaft e.V. Zentrale München,Dresden,,Germany,1
Data Engineer,"(Power) Electronic/Electrical Design Engineer, Drive/Traction Inverter (Powertrain) (m/f/d)",Tesla Germany GmbH,Berlin,,Germany,1
Data Engineer,Associate Engineering Manager/Staff Test Engineer – Vehicle Component Testing (m/f/d),Tesla Germany GmbH,Berlin,,Germany,1
Data Engineer,"(Power) Electronic/Electrical Design Engineer Intern, Drive/Traction Inverter (Powertrain) (m/f/d)",Tesla Germany GmbH,Berlin,,Germany,1
Data Engineer,DevSecOps Developer (m/w/d),FERCHAU GmbH Niederlassung Lübeck,Lübeck,,Germany,1
Data Engineer,16-017-2026 Senior SOAR Software Engineer im Security Operations Center (SOC),Deutsche Rentenversicherung Bund,Berlin,,Germany,1
Data Engineer,(Senior) Software Engineer – Intelligent Device Integration & AI-Enhanced Software (m|f|d),Miltenyi Biotec B.V. & Co. KG,Bergisch Gladbach,,Germany,1
Data Engineer,Werkstudent Künstliche Intelligenz (m/w/d),TKMS GmbH,Kiel,,Germany,1
Data Engineer,Mandatory Internship enhance automated CFD workflows for virtual product developmen... / REF275670C,Robert Bosch GmbH,Schwieberdingen,,Germany,1
Data Engineer,Master Thesis Advanced Control Strategies for Next-Generation Vehicle Dynamics / REF278231X,Robert Bosch GmbH,Renningen,,Germany,1
Data Engineer,Research Software Engineer (all genders) Coupled climate models on GPU-based HPC systems,Deutsches                Klima rechenzentrum GmbH,Hamburg,,Germany,1
Data Engineer,Thesis Rapid Gas Decompression Testing Up To 1000 Bar / REF279177S,Robert Bosch GmbH,Renningen,,Germany,1
Data Engineer,Master Thesis Bridging the Gap between Reinforcement Learning und E2E Driving / REF284135Y,Robert Bosch GmbH,Renningen,,Germany,1
Data Engineer,PhD Thesis - Scalable and explainable End2End Driving Model (SEED) / REF280658B,Robert Bosch GmbH,Leonberg,Württemberg,Germany,1
Data Engineer,Mandatory Internship AI-Based Arc Detection for Automotive Electrical Systems / REF283881V,Robert Bosch GmbH,Stuttgart,,Germany,1
Data Engineer,Automatisierung & KI (m/w/d) – langfristig,Tepto GmbH,Schloß Holte-Stukenbrock,,Germany,1
Data Engineer,Automatisierung & KI (m/w/d),Tepto GmbH,Marienheide,,Germany,1
Data Engineer,Werkstudent Machine Learning Engineering (w/m/div.) / REF283310J,Robert Bosch GmbH,Bamberg,,Germany,1
Data Engineer,Abschlussarbeit: KI für Wissensmanagement & Unternehmensprozesse (m/w/d),TECHTORY Automation GmbH,Appenweier,,Germany,1
Data Engineer,Abschlussarbeit: Applied AI & Automatisierung (m/w/d),TECHTORY Automation GmbH,Appenweier,,Germany,1
Data Engineer,Master Thesis Deep Learning for Multi-Channel Vision in Product Manufacturing / REF280964N,Robert Bosch GmbH,Renningen,,Germany,1
Data Engineer,Thesis Using Geometrical Deep Learning for Simulation / REF283497J,Robert Bosch GmbH,Leinfelden-Echterdingen,,Germany,1
Data Engineer,Tech Lead for AI Feature Development in Cloud‑Based Industrial AI and Software Appl... / REF281955U,Robert Bosch GmbH,Renningen,,Germany,1
Data Engineer,Working student (m/f/d) – Bearing Ring Creeping Investigation in Wind Turbines,thyssenkrupp rothe erde Germany GmbH Werk Lippstadt,Lippstadt,,Germany,1
Data Engineer,Bachelor Thesis Automated Creation of Knowledge Articles und Video Tutorials from S... / REF284556A,Robert Bosch GmbH,Schwieberdingen,,Germany,1
Data Engineer,Pflichtpraktikum: Weiterentwicklung und Test eines Path-Planning-Algorithmus für autonome (m/w/d)...,thyssenkrupp AG,Bremen,,Germany,1
Data Engineer,Abschlussarbeit: Machine-Learning getriebene Szenariopriorisierung für die Validierung sic(m/w/d)...,thyssenkrupp AG,Bremen,,Germany,1
Data Engineer,Pflichtpraktikum: ML-basierte Szenario- undPerformanceanalyse für autonome Path-Planning-A(m/w/d)...,thyssenkrupp AG,Bremen,,Germany,1
Data Engineer,Abschlussarbeit: Intelligente Szenarioauswahl unter Simulationsunsicherheit für die Validi(m/w/d)...,thyssenkrupp AG,Bremen,,Germany,1
Data Engineer,Spezialist Machine Learning im Einkauf & Lieferantennetzwerk (m/w/d),Guldberg GmbH,München,,Germany,1
Data Engineer,Werkstudent Künstliche Intelligenz (m/w/d),TKMS GmbH,Kiel,,Germany,1
Data Engineer,Werkstudent/Praktikant/Praxissemester (m/w/d) – KI & Automatisierung,Metzler GmbH,Reutlingen,,Germany,1
Data Engineer,"Abschlussarbeit KI, Machine Learning und Agentisierung in der Aftersales-Logistik (w/m/x)",BMW AG,Dingolfing,,Germany,1
Data Engineer,Data & Application Manager Veeva CRM (m/w/d),Office Events P & B GmbH,Ingelheim Am Rhein,,Germany,1
Data Engineer,Principal Vehicle AI Architect Research (f/m/x),BMW AG,München,,Germany,1
Data Engineer,Senior Vice President - AI Enablement & Engineering (w/m/d),RTL Deutschland GmbH,Köln,,Germany,1
Data Engineer,"Mechanical Engineering Manager, Automation (m/w/d)",Tesla Germany GmbH,Berlin,,Germany,1
Data Engineer,"Softwareentwickler / Developer (m/w/d) – Web, App, Backend, Frontend, SAP u.a.",DOMA Personal GmbH,Leipzig,,Germany,1
Data Engineer,(Senior) KI Consultant (m/w/d),Deutsche Telekom MMS GmbH,Jena,,Germany,1
Data Engineer,Service & Application Owner (m/w/d) Data Warehouse / Data Platform,BHS Bad Homburger Servicegesellschaft mbH,Bad Vilbel,,Germany,1
Data Engineer,Application Manager (m/w/d) Data Applications,DIS AG Germany,Berlin,,Germany,1
Data Engineer,AI Product Owner (m/w/d),Strauss Deutschland GmbH & Co. KG,Biebergemünd,,Germany,1
Data Engineer,SAP Entwicklung – Document & Reporting Compliance (DRC),ACONEXT GmbH,München,,Germany,1
Data Engineer,AI Developer (m/w/d),TANTIVE GmbH,Nürnberg,Mittelfranken,Germany,1
Data Engineer,Workflow-Entwickler (m/w/d) - AI-Prozesse und API-Integrationen,riess-ambiente.de GmbH,Nützen,,Germany,1
Data Engineer,Data Science / Application Engineer (m/w/d) für den Standort Wedel oder Steinbach,m-u-t GmbH,Wedel,,Germany,1
Data Engineer,Senior AI Developer (w/m/d),Anders & Ganz GmbH,Aachen,,Germany,1
Ml Engineer,ML Engineer (m/w/d) - Full Remote möglich,Recruitment Circle GmbH,Jena,,Germany,1
Ml Engineer,AI / ML Platform Engineer (m/w/d),GUS ERP,Hamburg,,Germany,1
Ml Engineer,Senior Applied AI / ML Engineer (f/m/x),BMW AG,München,,Germany,1
Ml Engineer,"Senior Software Engineer* Rust/ C++ (Computer Vision, ML, Linux)",VITRONIC Machine Vision GmbH,Wiesbaden,,Germany,1
Ml Engineer,Research Engineer (m/w/d),REWE digital GmbH,Köln,,Germany,1
Ml Engineer,Operations Engineer (w/m/d),50Hertz Transmission GmbH AD Berlin,Berlin,,Germany,1
Ml Engineer,AI Software Engineer (m/w/d),Peagle GmbH,Erfurt,,Germany,1
Ml Engineer,Lead Software Engineer (m/w/d),Tube Mill Control GmbH,Halle (Saale),,Germany,1
Ml Engineer,Software-Defined Telecom Engineer (m/w/d),OHB-System AG,Bremen,,Germany,1
Ml Engineer,Senior AI Engineer (w/m/d),BWI GmbH,Leipzig,,Germany,1
Ml Engineer,Operation Engineer Prognosesystem (w/m/d) 10326,50Hertz Transmission GmbH AD Berlin,Berlin,,Germany,1
Ml Engineer,Full-Stack AI Engineer (m/w/d),BARMER,Wuppertal,,Germany,1
Ml Engineer,AI Test Automation Engineer (m/w/d),Deutsche Telekom AG,Berlin,,Germany,1
Ml Engineer,Senior Platform Engineer (m/w/d) - CRM360,Conrad Electronic SE,Hirschau,Oberpfalz,Germany,1
Ml Engineer,Validation Engineer - Multi-Agent AI Systems (f/m/x),BMW AG,München,,Germany,1
Ml Engineer,Principal Engineer for Automotive Camera Signal Processing (f/m/x),BMW AG,Ulm,Donau,Germany,1
Ml Engineer,Senior SAP ABAP Engineer – Group General Ledger (f/m/x),Deutsche Bank AG,Frankfurt Am Main,,Germany,1
Ml Engineer,Internship Embedded AI Engineering - remote possible / REF285947W,Robert Bosch GmbH,Reutlingen,,Germany,1
Ml Engineer,Pflichtpraktikum: Weiterentwicklung und Test eines Path-Planning-Algorithmus für autonome (m/w/d)...,thyssenkrupp AG,Bremen,,Germany,1
Ml Engineer,AI Research Engineer,Hornetsecurity GmbH,Hannover,,Germany,1
Ml Engineer,Senior Applied AI / ML Application Engineer (f/m/x),BMW AG,München,,Germany,1
Ml Engineer,Entwicklungsingenieur*in für intelligente Algorithmen (m/w/d),Linguwerk GmbH,Dresden,,Germany,1
Business Analyst,Business Analyst (m/w/d),Ferchau GmbH Niederlassung Hamburg-Süderelbe,Hamburg,,Germany,1
Business Analyst,Business Analyst  (m/w/d),Hays Professional Solutions GmbH,Hannover,,Germany,1
Business Analyst,Business Analyst (w/m/d),Brunel GmbH NL Braunschweig,Braunschweig,,Germany,1
Business Analyst,Business Analyst (m/w/d),Hays Professional Solutions GmbH,Hannover,,Germany,1
Business Analyst,Business Analyst (m/w/d),Allianz Deutschland AG,Stuttgart,,Germany,1
Business Analyst,Business Analyst (m/w/d),Bartels-Langness Handels GmbH & CoKG,Kiel,,Germany,1
Business Analyst,Senior Business Analyst (m/w/d),FERCHAU GmbH Niederlassung Rostock,Rostock,,Germany,1
Business Analyst,Business Analyst (m/w/d),GP Günter Papenburg AG,Halle (Saale),,Germany,1
Business Analyst,Business Analyst Logistik (m/w/d),FERCHAU GmbH Vertriebsstützpunkt Bayreuth,Vorbach,Oberpfalz,Germany,1
Business Analyst,Business Analyst (m/w/d) Energiewirtschaft,univativ GmbH,Karlsruhe,Baden,Germany,1
Business Analyst,Business Analyst webMehthods (m/w/d),it-excelsus GmbH,Eschborn,Taunus,Germany,1
Business Analyst,Business Analyst (m/w/d),WEVO-CHEMIE GmbH,Ostfildern,,Germany,1
Business Analyst,Business Analyst Payment (m/w/d),Bauhaus AG,Mannheim,,Germany,1
Business Analyst,Business Analyst Energiewirtschaft (m/w/d),Ferchau GmbH Karlsruhe Mobility,Karlsruhe,Baden,Germany,1
Business Analyst,Business Analyst (m/w/d),Müller Service GmbH,Fischach,Schwaben,Germany,1
Business Analyst,Business Analyst Digitalisierung (m/w/d),DIS AG - Office & Management -,Offenburg,,Germany,1
Business Analyst,Business-Analyst (m/w/d),Tintschl Technik GmbH Hannover,Hamburg,,Germany,1
Business Analyst,Business Analyst (m/w/d),Atruvia AG,Karlsruhe,Baden,Germany,1
Business Analyst,IT Business Analyst (m/w/d),Cyberport SE,Dresden,,Germany,1
Business Analyst,Business-Analyst Lebensversicherung (m/w/d),INTER Krankenversicherung AG Direktion,Mannheim,,Germany,1
Business Analyst,Business Analyst (m/w/d),Finanz Informatik,Hannover,,Germany,1
Business Analyst,Business Analyst (m/w/d),mbi GmbH,Wetzlar,,Germany,1
Business Analyst,Business Analyst (m/w/d),mbi,Wetzlar,,Germany,1
Business Analyst,Business Analyst (m/w/d),freenet,Büdelsdorf,,Germany,1
Business Analyst,Business Analyst (m/w/d),itestra,München,,Germany,1
Business Analyst,"Controller, Business Analyst (m/w/d)",Grofa GmbH,Bad Camberg,,Germany,1
Business Analyst,Organisationsentwickler (m/w/d),JUMO GmbH & Co. KG,Fulda,,Germany,1
Business Analyst,Business Analyst (m/w/d),Hays Professional Solutions GmbH,Hannover,,Germany,1
Business Analyst,Business Analyst  (m/w/d),Netto Marken-Discount Stiftung & Co. KG,Maxhütte-Haidhof,,Germany,1
Business Analyst,Business Analyst (w/m/d),Deutsche Glasfaser Holding GmbH,Borken,Westfalen,Germany,1
Business Analyst,Business Analyst (m/w/d),Finanz Informatik GmbH & Co. KG,Münster,Westfalen,Germany,1
Business Analyst,Business Analyst (m/w/d),equensWorldline SE Germany,Frankfurt Am Main,,Germany,1
Business Analyst,288/B - Business Analyst Vertriebssteuerung (m/w/d),Finanz Informatik GmbH & Co. KG,Hannover,,Germany,1
Business Analyst,269/B - Business Analyst Disposition (m/w/d),Finanz Informatik GmbH & Co. KG,Hannover,,Germany,1
Business Analyst,Business Analyst (m/w/d),Finanz Informatik GmbH & Co. KG,Frankfurt Am Main,,Germany,1
Business Analyst,Business Analyst (m/w/d) Tool Management,AOK Systems GmbH,Bonn,,Germany,1
Business Analyst,Business-Analyst (m/w/d),Finanz Informatik GmbH & Co. KG,Münster (Hessen),,Germany,1
Business Analyst,Software Business Analyst (m/w/d),esz AG calibration & metrology,Eichenau Bei München,,Germany,1
Business Analyst,IT Business Analyst Digitalisierung (m/w/d),DIS AG - Office & Management -,Offenburg,,Germany,1
Business Analyst,SAMSUNG - Business Analyst – Retail und Marketing (m/w/d),a-team Zeitarbeit und Personalmanagement GmbH,Eschborn,Taunus,Germany,1
Business Analyst,Business Analyst Vertriebssteuerung (m/w/d),Finanz Informatik,Frankfurt Am Main,,Germany,1
Business Analyst,IT- Business Analyst (m/w/d),Bartels-Langness Handelsgesellschaft mbH & Co. KG,Kiel,,Germany,1
Business Analyst,Business Analyst (m/w/d) - Finanz Informatik,Finanz Informatik GmbH & Co. KG,Frankfurt Am Main,,Germany,1
Business Analyst,Business Analyst Banking/IT (m/w/d),Finanz Informatik Solutions Plus GmbH,Fellbach,Württemberg,Germany,1
Business Analyst,Business Analyst Vertriebssteuerung (m/w/d),Finanz Informatik GmbH & Co. KG,Hannover,,Germany,1
Business Analyst,Business Analyst Firmenkunden (m/w/d),Finanz Informatik GmbH & Co. KG,Münster,Westfalen,Germany,1
Business Analyst,(Senior) Business Analyst (m/w/d),global CT,Hamburg-Insel Neuwerk,,Germany,1
Business Analyst,Controller/Business Analyst (m/w/d),J.A.Woll-Handels GmbH Zentraleinkauf,Soltau,,Germany,1
Business Analyst,Business Analyst CardFunctions (m/w/d),Atruvia AG,Aschheim,,Germany,1
Business Analyst,Business Analyst ERP* (m/w/d),Liebherr,Rostock,,Germany,1
Business Analyst,Trainee Business Analyst:in (m/w/d),SV SparkassenVersicherung,Stuttgart,,Germany,1
Business Analyst,Business Analyst Prozessdigitalisierung (m/w/d),ISR Information Products AG,Münster,Westfalen,Germany,1
Business Analyst,Business Analyst (m/w/d) im Technologiekonzern,jobtimum GmbH Personalvermittlung,Bremen,,Germany,1
Business Analyst,281/B - Business Analyst Nachhaltigkeitsszenarien in der Banksteuerung (m/w/d),Finanz Informatik GmbH & Co. KG,Hannover,,Germany,1
Business Analyst,Senior Business Analyst:in - Risikomanagement (m/w/d),Zusatzversorgungskasse des Baugewerbes AG,Wiesbaden,,Germany,1
Business Analyst,Business Analyst Disposition (m/w/d),Finanz Informatik GmbH & Co. KG,Hannover,,Germany,1
Business Analyst,Business Analyst Firmenkunden (m/w/d),Finanz Informatik,Münster,Westfalen,Germany,1
Business Analyst,Business Analyst (m/w/d) Inputmanagement,Continentale Krankenversicherung a.G.,Dortmund,,Germany,1
Business Analyst,Business Analyst Steuern (m/w/d),Atruvia AG,Münster,Westfalen,Germany,1
Business Analyst,Business Analyst Digitalisierung (m/w/d),DIS AG Germany,Offenburg,,Germany,1
Business Analyst,Business Analyst (m/w/d) mit Schwerpunkt Kfz,Novum-RGI,Würzburg,,Germany,1
Business Analyst,IT Business Analyst (m/w/d),Cyberport,Dresden,,Germany,1
Business Analyst,Business Analyst Firmenkunden (m/w/d),Finanz Informatik,Frankfurt Am Main,,Germany,1
Business Analyst,Business Analyst CRM (m/w/d),MARKANT Deutschland,Offenburg,,Germany,1
Business Analyst,Business Analyst - Underwriting (m/w/d),Hays Professional Solutions GmbH,Hannover,,Germany,1
Business Analyst,"Business Analyst (m/w/d), München",Kassenärztliche Vereinigung Bayerns,München,,Germany,1
Business Analyst,Business Analyst Adressenrisiko (m/w/d),Finanz Informatik GmbH & Co. KG,Hannover,,Germany,1
Business Analyst,Business Analyst (m/w/d) Strombeschaffung & Portfoliosteuerung,CHECK24 Services Personal GmbH,Düsseldorf,,Germany,1
Business Analyst,Business-Analyst (m/w/d) im Umfeld Beratungsprozesse - Absicherung,Finanz Informatik GmbH & Co. KG,Münster,Westfalen,Germany,1
